연월,시,자치구,행정동,분류,매출액
201904,대전광역시,대덕구,덕암동,휴게음식점,39881500
201904,대전광역시,대덕구,목상동,기타제조/도매,40232507
201904,대전광역시,대덕구,목상동,레저/스포츠,1309167
201904,대전광역시,대덕구,목상동,미용,32551863
201904,대전광역시,대덕구,목상동,소매,860760591
201904,대전광역시,대덕구,목상동,용역서비스,143262184
201904,대전광역시,대덕구,목상동,유아교육기관,28974557
201904,대전광역시,대덕구,목상동,유흥,18470190
201904,대전광역시,대덕구,목상동,음식료품,51226703
201904,대전광역시,대덕구,목상동,의료기관/제약,60195089
201904,대전광역시,대덕구,목상동,일반음식점,844352191
201904,대전광역시,대덕구,목상동,자동차정비/유지,1104173445
201904,대전광역시,대덕구,목상동,휴게음식점,71707263
201904,대전광역시,대덕구,송촌동,레저/스포츠,6933709
201904,대전광역시,대덕구,송촌동,문화/취미,9243961
201904,대전광역시,대덕구,송촌동,미용,189550624
201904,대전광역시,대덕구,송촌동,사무기기,1381570
201904,대전광역시,대덕구,송촌동,소매,1224630729
201904,대전광역시,대덕구,송촌동,숙박,257456722
201904,대전광역시,대덕구,송촌동,용역서비스,27988249
201904,대전광역시,대덕구,송촌동,유아교육기관,207080386
201904,대전광역시,대덕구,송촌동,유흥,101733808
201904,대전광역시,대덕구,송촌동,음식료품,301604163
201904,대전광역시,대덕구,송촌동,의료기관/제약,1722507846
201904,대전광역시,대덕구,송촌동,의류,19405521
201904,대전광역시,대덕구,송촌동,일반음식점,3364623545
201904,대전광역시,대덕구,송촌동,자동차정비/유지,435945017
201904,대전광역시,대덕구,송촌동,주방용품,9360692
201904,대전광역시,대덕구,송촌동,주유,1988817174
201904,대전광역시,대덕구,송촌동,학원,283695526
201904,대전광역시,대덕구,송촌동,휴게음식점,356959036
201905,대전광역시,동구,효동,건축관련업,31960152
201905,대전광역시,동구,효동,레저/스포츠,10723054
201905,대전광역시,동구,효동,문화/취미,59047795
201905,대전광역시,동구,효동,미용,377948154
201905,대전광역시,동구,효동,소매,1951824139
201905,대전광역시,동구,효동,신변잡화,294335782
201905,대전광역시,동구,효동,용역서비스,9433243
201905,대전광역시,동구,효동,유아교육기관,183278664
201905,대전광역시,동구,효동,유흥,140270013
201905,대전광역시,동구,효동,음식료품,204039011
201905,대전광역시,동구,효동,의료기관/제약,2425748758
201905,대전광역시,동구,효동,의류,117278321
201905,대전광역시,동구,효동,일반음식점,4119353548
201905,대전광역시,동구,효동,자동차정비/유지,90773376
201905,대전광역시,동구,효동,전자상거래,351438783
201905,대전광역시,동구,효동,주유,543313600
201905,대전광역시,동구,효동,학습자재,1186525
201905,대전광역시,동구,효동,학원,289413106
201905,대전광역시,동구,효동,휴게음식점,1070380392
201905,대전광역시,동구,판암1동,레저/스포츠,259876317
201905,대전광역시,동구,판암1동,미용,29794892
201905,대전광역시,동구,판암1동,소매,847898468
201905,대전광역시,동구,판암1동,용역서비스,40344806
201905,대전광역시,동구,판암1동,유아교육기관,49158042
201905,대전광역시,동구,판암1동,유흥,5777476
201905,대전광역시,동구,판암1동,의료기관/제약,452324219
201905,대전광역시,동구,판암1동,의류,23511813
201905,대전광역시,동구,판암1동,일반음식점,1067676371
201905,대전광역시,동구,판암1동,자동차정비/유지,121815264
201905,대전광역시,동구,판암1동,학원,6907851
201905,대전광역시,동구,판암1동,휴게음식점,88223972
201905,대전광역시,동구,판암2동,미용,12123833
201905,대전광역시,동구,판암2동,유흥,4972175
201905,대전광역시,동구,판암2동,음식료품,4041278
201905,대전광역시,동구,판암2동,의료기관/제약,106701551
201905,대전광역시,동구,판암2동,일반음식점,97931904
201905,대전광역시,동구,판암2동,휴게음식점,37547163
201905,대전광역시,동구,용운동,레저/스포츠,6837664
201905,대전광역시,동구,용운동,문화/취미,177217782
201905,대전광역시,동구,용운동,미용,52649130
201905,대전광역시,동구,용운동,소매,708696918
201905,대전광역시,동구,용운동,용역서비스,7810009
201905,대전광역시,동구,용운동,유아교육기관,70275380
201905,대전광역시,동구,용운동,유흥,21288741
201905,대전광역시,동구,용운동,음식료품,112203451
201905,대전광역시,동구,용운동,의료기관/제약,249172354
201905,대전광역시,동구,용운동,일반음식점,1503543082
201905,대전광역시,동구,용운동,자동차정비/유지,10338504
201905,대전광역시,동구,용운동,학원,11414578
201905,대전광역시,동구,용운동,휴게음식점,367781474
201905,대전광역시,동구,자양동,레저/스포츠,7901547
201905,대전광역시,동구,자양동,문화/취미,247314814
201905,대전광역시,동구,자양동,미용,144370470
201905,대전광역시,동구,자양동,소매,1313303675
201905,대전광역시,동구,자양동,신변잡화,110586571
201905,대전광역시,동구,자양동,유아교육기관,41204778
201905,대전광역시,동구,자양동,유흥,21963273
201905,대전광역시,동구,자양동,의류,16534514
201905,대전광역시,동구,자양동,일반음식점,2904606277
201905,대전광역시,동구,자양동,자동차정비/유지,1883959
201905,대전광역시,동구,자양동,학습자재,13599320
201905,대전광역시,동구,자양동,휴게음식점,598183556
201905,대전광역시,동구,가양1동,레저/스포츠,885830
201905,대전광역시,동구,가양1동,미용,34517092
201905,대전광역시,동구,가양1동,소매,820900812
201905,대전광역시,동구,가양1동,신변잡화,75053064
201905,대전광역시,동구,가양1동,유아교육기관,163909345
201905,대전광역시,동구,가양1동,유흥,15389363
201905,대전광역시,동구,가양1동,음식료품,63079394
201905,대전광역시,동구,가양1동,의료기관/제약,559317850
201905,대전광역시,동구,가양1동,일반음식점,2290944406
201905,대전광역시,동구,가양1동,자동차정비/유지,908167704
201905,대전광역시,동구,가양1동,학원,2511946
201905,대전광역시,동구,가양1동,휴게음식점,146931177
201905,대전광역시,동구,가양2동,레저/스포츠,10160821
201905,대전광역시,동구,가양2동,문화/취미,122684915
201905,대전광역시,동구,가양2동,미용,119488094
201905,대전광역시,동구,가양2동,소매,1914935009
201905,대전광역시,동구,가양2동,용역서비스,21011245
201905,대전광역시,동구,가양2동,유아교육기관,43003923
201905,대전광역시,동구,가양2동,유흥,45898423
201905,대전광역시,동구,가양2동,음식료품,262498419
201905,대전광역시,동구,가양2동,의료기관/제약,599781826
201905,대전광역시,동구,가양2동,의류,77673800
201905,대전광역시,동구,가양2동,일반음식점,2111597861
201905,대전광역시,동구,가양2동,자동차정비/유지,10443784
201905,대전광역시,동구,가양2동,학원,6723149
201905,대전광역시,동구,가양2동,휴게음식점,285424727
201905,대전광역시,동구,용전동,레저/스포츠,16267805
201905,대전광역시,동구,용전동,문화/취미,221552888
201905,대전광역시,동구,용전동,미용,188026390
201905,대전광역시,동구,용전동,사무기기,4107475
201905,대전광역시,동구,용전동,소매,1604154131
201905,대전광역시,동구,용전동,숙박,401658300
201905,대전광역시,동구,용전동,용역서비스,17481932
201905,대전광역시,동구,용전동,운송기구판매,9081179
201905,대전광역시,동구,용전동,유아교육기관,122073477
201905,대전광역시,동구,용전동,유흥,146823237
201905,대전광역시,동구,용전동,음식료품,72053542
201905,대전광역시,동구,용전동,의료기관/제약,196532430
201905,대전광역시,동구,용전동,일반음식점,2763651589
201905,대전광역시,동구,용전동,자동차정비/유지,216857345
201905,대전광역시,동구,용전동,전자제품,1113865515
201905,대전광역시,동구,용전동,휴게음식점,254946919
201905,대전광역시,동구,홍도동,건축관련업,2011330
201905,대전광역시,동구,홍도동,미용,41136808
201905,대전광역시,동구,홍도동,소매,990109876
201905,대전광역시,동구,홍도동,신변잡화,11473682
201905,대전광역시,동구,홍도동,유아교육기관,70776292
201905,대전광역시,동구,홍도동,유흥,18514519
201905,대전광역시,동구,홍도동,음식료품,158490117
201905,대전광역시,동구,홍도동,의료기관/제약,602751241
201905,대전광역시,동구,홍도동,의류,9478163
201905,대전광역시,동구,홍도동,일반음식점,1102035801
201905,대전광역시,동구,홍도동,자동차정비/유지,152587606
201905,대전광역시,동구,홍도동,휴게음식점,59867797
201905,대전광역시,동구,대청동,일반음식점,32337609
201905,대전광역시,동구,산내동,미용,25813938
201905,대전광역시,동구,산내동,소매,249737143
201905,대전광역시,동구,산내동,유아교육기관,178649813
201905,대전광역시,동구,산내동,음식료품,26349574
201905,대전광역시,동구,산내동,의료기관/제약,204436563
201905,대전광역시,동구,산내동,일반음식점,975678200
201905,대전광역시,동구,산내동,자동차정비/유지,373197251
201905,대전광역시,동구,산내동,주유,1087502635
201905,대전광역시,동구,산내동,학원,3546277
201905,대전광역시,동구,산내동,휴게음식점,66233659
201905,대전광역시,동구,중앙동,건축관련업,320501569
201905,대전광역시,동구,중앙동,관광여행,9936224
201905,대전광역시,동구,중앙동,기타유통,46772432
201905,대전광역시,동구,중앙동,기타제조/도매,46142008
201905,대전광역시,동구,중앙동,레저/스포츠,1382636410
201905,대전광역시,동구,중앙동,문화/취미,423618980
201905,대전광역시,동구,중앙동,미용,1286624667
201905,대전광역시,동구,중앙동,사무기기,19653021
201905,대전광역시,동구,중앙동,소매,5867451229
201905,대전광역시,동구,중앙동,수리서비스,11704190
201905,대전광역시,동구,중앙동,숙박,107200985
201905,대전광역시,동구,중앙동,신변잡화,1856377953
201905,대전광역시,동구,중앙동,용역서비스,549420968
201905,대전광역시,동구,중앙동,유흥,63496820
201905,대전광역시,동구,중앙동,음식료품,855998777
201905,대전광역시,동구,중앙동,의료기관/제약,1900273173
201905,대전광역시,동구,중앙동,의류,1821516725
201905,대전광역시,동구,중앙동,일반음식점,3881749400
201905,대전광역시,동구,중앙동,자동차정비/유지,45253444
201905,대전광역시,동구,중앙동,전자제품,154084556
201905,대전광역시,동구,중앙동,주방용품,26593380
201905,대전광역시,동구,중앙동,직물/침구류,442972791
201905,대전광역시,동구,중앙동,학습자재,205458925
201905,대전광역시,동구,중앙동,학원,16253767
201905,대전광역시,동구,중앙동,휴게음식점,912576235
201905,대전광역시,동구,신인동,미용,1832243
201905,대전광역시,동구,신인동,소매,41428711
201905,대전광역시,동구,신인동,용역서비스,9384334
201905,대전광역시,동구,신인동,유아교육기관,135710832
201905,대전광역시,동구,신인동,음식료품,2026638605
201905,대전광역시,동구,신인동,의료기관/제약,84731703
201905,대전광역시,동구,신인동,일반음식점,212518099
201905,대전광역시,동구,신인동,자동차정비/유지,68159066
201905,대전광역시,동구,신인동,학원,2364184
201905,대전광역시,동구,신인동,휴게음식점,41008625
201905,대전광역시,동구,대동,문화/취미,16741381
201905,대전광역시,동구,대동,미용,97421314
201905,대전광역시,동구,대동,소매,385207493
201905,대전광역시,동구,대동,신변잡화,21508906
201905,대전광역시,동구,대동,유아교육기관,18603176
201905,대전광역시,동구,대동,유흥,775748
201905,대전광역시,동구,대동,음식료품,69908193
201905,대전광역시,동구,대동,의료기관/제약,487943050
201905,대전광역시,동구,대동,의류,18889833
201905,대전광역시,동구,대동,일반음식점,638770514
201905,대전광역시,동구,대동,자동차정비/유지,126689030
201905,대전광역시,동구,대동,학습자재,1219033
201905,대전광역시,동구,대동,학원,16689664
201905,대전광역시,동구,대동,휴게음식점,292893407
201905,대전광역시,동구,성남동,건축관련업,7105778
201905,대전광역시,동구,성남동,문화/취미,74375762
201905,대전광역시,동구,성남동,미용,422219759
201905,대전광역시,동구,성남동,사무기기,23282783
201905,대전광역시,동구,성남동,소매,1748484151
201905,대전광역시,동구,성남동,숙박,3767919
201905,대전광역시,동구,성남동,신변잡화,119662453
201905,대전광역시,동구,성남동,용역서비스,3989561
201905,대전광역시,동구,성남동,유아교육기관,145260511
201905,대전광역시,동구,성남동,유흥,21610123
201905,대전광역시,동구,성남동,음식료품,1155217833
201905,대전광역시,동구,성남동,의료기관/제약,869791258
201905,대전광역시,동구,성남동,의류,98971702
201905,대전광역시,동구,성남동,일반음식점,1777261151
201905,대전광역시,동구,성남동,자동차정비/유지,286986013
201905,대전광역시,동구,성남동,전자제품,10460038
201905,대전광역시,동구,성남동,학원,4691428
201905,대전광역시,동구,성남동,휴게음식점,1296099394
201905,대전광역시,동구,삼성동,건축관련업,300052350
201905,대전광역시,동구,삼성동,기타제조/도매,34331843
201905,대전광역시,동구,삼성동,미용,55595273
201905,대전광역시,동구,삼성동,소매,348421530
201905,대전광역시,동구,삼성동,숙박,92631699
201905,대전광역시,동구,삼성동,용역서비스,119233649
201905,대전광역시,동구,삼성동,유아교육기관,22851319
201905,대전광역시,동구,삼성동,음식료품,31585503
201905,대전광역시,동구,삼성동,의료기관/제약,110659417
201905,대전광역시,동구,삼성동,일반음식점,791903641
201905,대전광역시,동구,삼성동,자동차정비/유지,63922433
201905,대전광역시,동구,삼성동,학습자재,26473176
201905,대전광역시,동구,삼성동,휴게음식점,51232245
201905,대전광역시,중구,은행선화동,기타유통,87941009
201905,대전광역시,중구,은행선화동,레저/스포츠,1032397207
201905,대전광역시,중구,은행선화동,문화/취미,235087844
201905,대전광역시,중구,은행선화동,미용,733084440
201905,대전광역시,중구,은행선화동,사무기기,43929501
201905,대전광역시,중구,은행선화동,소매,1980170045
201905,대전광역시,중구,은행선화동,숙박,233193726
201905,대전광역시,중구,은행선화동,신변잡화,904045261
201905,대전광역시,중구,은행선화동,용역서비스,45374165
201905,대전광역시,중구,은행선화동,유아교육기관,78877908
201905,대전광역시,중구,은행선화동,유흥,27269389
201905,대전광역시,중구,은행선화동,음식료품,147565739
201905,대전광역시,중구,은행선화동,의료기관/제약,1195049685
201905,대전광역시,중구,은행선화동,의류,4382661213
201905,대전광역시,중구,은행선화동,일반음식점,3993150927
201905,대전광역시,중구,은행선화동,자동차정비/유지,184730148
201905,대전광역시,중구,은행선화동,주유,775537427
201905,대전광역시,중구,은행선화동,직물/침구류,9216625
201905,대전광역시,중구,은행선화동,학원,427835362
201905,대전광역시,중구,은행선화동,휴게음식점,1370319453
201905,대전광역시,중구,목동,문화/취미,77239381
201905,대전광역시,중구,목동,미용,50068992
201905,대전광역시,중구,목동,소매,701072749
201905,대전광역시,중구,목동,유아교육기관,19947806
201905,대전광역시,중구,목동,음식료품,5688819
201905,대전광역시,중구,목동,의료기관/제약,241885465
201905,대전광역시,중구,목동,의류,48464302
201905,대전광역시,중구,목동,일반음식점,349463759
201905,대전광역시,중구,목동,학습자재,3435455
201905,대전광역시,중구,목동,학원,60663493
201905,대전광역시,중구,목동,휴게음식점,56448596
201905,대전광역시,중구,중촌동,건축관련업,69173330
201905,대전광역시,중구,중촌동,기타제조/도매,2107331
201905,대전광역시,중구,중촌동,미용,118129649
201905,대전광역시,중구,중촌동,소매,862018264
201905,대전광역시,중구,중촌동,용역서비스,24216710
201905,대전광역시,중구,중촌동,유아교육기관,133510219
201905,대전광역시,중구,중촌동,유흥,19216386
201905,대전광역시,중구,중촌동,음식료품,430802118
201905,대전광역시,중구,중촌동,의료기관/제약,217666391
201905,대전광역시,중구,중촌동,의류,27714890
201905,대전광역시,중구,중촌동,일반음식점,1425320267
201905,대전광역시,중구,중촌동,자동차정비/유지,41925419
201905,대전광역시,중구,중촌동,주유,433273304
201905,대전광역시,중구,중촌동,학원,16512350
201905,대전광역시,중구,중촌동,휴게음식점,112896231
201905,대전광역시,중구,대흥동,가구,7055613
201905,대전광역시,중구,대흥동,건축관련업,138611981
201905,대전광역시,중구,대흥동,기타제조/도매,8525840
201905,대전광역시,중구,대흥동,레저/스포츠,93671940
201905,대전광역시,중구,대흥동,문화/취미,327172012
201905,대전광역시,중구,대흥동,미용,644356675
201905,대전광역시,중구,대흥동,보험,15993338
201905,대전광역시,중구,대흥동,소매,2144538928
201905,대전광역시,중구,대흥동,숙박,463801255
201905,대전광역시,중구,대흥동,신변잡화,18725818
201905,대전광역시,중구,대흥동,용역서비스,38209652
201905,대전광역시,중구,대흥동,운송기구판매,11754429
201905,대전광역시,중구,대흥동,유아교육기관,7979122
201905,대전광역시,중구,대흥동,유흥,369161640
201905,대전광역시,중구,대흥동,음식료품,3195343
201905,대전광역시,중구,대흥동,의료기관/제약,979286440
201905,대전광역시,중구,대흥동,의류,281282233
201905,대전광역시,중구,대흥동,일반음식점,10970551991
201905,대전광역시,중구,대흥동,자동차정비/유지,272083694
201905,대전광역시,중구,대흥동,전자제품,7986510
201905,대전광역시,중구,대흥동,주방용품,27670562
201905,대전광역시,중구,대흥동,직물/침구류,11880026
201905,대전광역시,중구,대흥동,학습자재,60529030
201905,대전광역시,중구,대흥동,학원,128364572
201905,대전광역시,중구,대흥동,휴게음식점,5969372215
201905,대전광역시,중구,문창동,건축관련업,78416301
201905,대전광역시,중구,문창동,기타유통,8570168
201905,대전광역시,중구,문창동,기타제조/도매,5227064
201905,대전광역시,중구,문창동,미용,1329854
201905,대전광역시,중구,문창동,소매,609774199
201905,대전광역시,중구,문창동,숙박,22949581
201905,대전광역시,중구,문창동,음식료품,583210667
201905,대전광역시,중구,문창동,의료기관/제약,28579605
201905,대전광역시,중구,문창동,의류,25948401
201905,대전광역시,중구,문창동,일반음식점,894384664
201905,대전광역시,중구,문창동,자동차정비/유지,185769214
201905,대전광역시,중구,문창동,전자제품,19220819
201905,대전광역시,중구,문창동,주방용품,1577354
201905,대전광역시,중구,문창동,휴게음식점,1558884
201905,대전광역시,중구,석교동,건축관련업,2460229
201905,대전광역시,중구,석교동,미용,26707895
201905,대전광역시,중구,석교동,소매,14439182
201905,대전광역시,중구,석교동,음식료품,3102992
201905,대전광역시,중구,석교동,의료기관/제약,60696739
201905,대전광역시,중구,석교동,일반음식점,218532717
201905,대전광역시,중구,석교동,자동차정비/유지,12811072
201905,대전광역시,중구,대사동,소매,104605775
201905,대전광역시,중구,대사동,유흥,1115599
201905,대전광역시,중구,대사동,의료기관/제약,210533868
201905,대전광역시,중구,대사동,일반음식점,719216652
201905,대전광역시,중구,대사동,자동차정비/유지,8385466
201905,대전광역시,중구,대사동,휴게음식점,96262199
201905,대전광역시,중구,부사동,레저/스포츠,614717487
201905,대전광역시,중구,부사동,미용,44573445
201905,대전광역시,중구,부사동,소매,444141733
201905,대전광역시,중구,부사동,신변잡화,38393024
201905,대전광역시,중구,부사동,유아교육기관,53788149
201905,대전광역시,중구,부사동,유흥,138265333
201905,대전광역시,중구,부사동,음식료품,240997322
201905,대전광역시,중구,부사동,의료기관/제약,336431636
201905,대전광역시,중구,부사동,의류,42757752
201905,대전광역시,중구,부사동,일반음식점,1156748125
201905,대전광역시,중구,부사동,자동차정비/유지,299091612
201905,대전광역시,중구,부사동,전자제품,266776780
201905,대전광역시,중구,부사동,직물/침구류,42148974
201905,대전광역시,중구,부사동,휴게음식점,266769909
201905,대전광역시,중구,용두동,가구,102878960
201905,대전광역시,중구,용두동,미용,76329909
201905,대전광역시,중구,용두동,소매,149339099
201905,대전광역시,중구,용두동,용역서비스,14133094
201905,대전광역시,중구,용두동,유아교육기관,127427912
201905,대전광역시,중구,용두동,음식료품,64361964
201905,대전광역시,중구,용두동,의료기관/제약,137469194
201905,대전광역시,중구,용두동,의류,1248585
201905,대전광역시,중구,용두동,일반음식점,505973569
201905,대전광역시,중구,용두동,자동차정비/유지,68199331
201905,대전광역시,중구,용두동,학원,24085128
201905,대전광역시,중구,용두동,휴게음식점,99863147
201905,대전광역시,중구,오류동,건축관련업,73000177
201905,대전광역시,중구,오류동,레저/스포츠,57921778
201905,대전광역시,중구,오류동,문화/취미,218360574
201905,대전광역시,중구,오류동,미용,418928888
201905,대전광역시,중구,오류동,사무기기,15096795
201905,대전광역시,중구,오류동,소매,1367555278
201905,대전광역시,중구,오류동,숙박,53009779
201905,대전광역시,중구,오류동,신변잡화,23641844
201905,대전광역시,중구,오류동,용역서비스,41473778
201905,대전광역시,중구,오류동,유아교육기관,43730023
201905,대전광역시,중구,오류동,유흥,208074415
201905,대전광역시,중구,오류동,음식료품,284437089
201905,대전광역시,중구,오류동,의료기관/제약,2836080068
201905,대전광역시,중구,오류동,의류,6298335
201905,대전광역시,중구,오류동,일반음식점,4405596106
201905,대전광역시,중구,오류동,자동차정비/유지,317860266
201905,대전광역시,중구,오류동,주유,1639751057
201905,대전광역시,중구,오류동,직물/침구류,52109579
201905,대전광역시,중구,오류동,학원,31968205
201905,대전광역시,중구,오류동,휴게음식점,1135513065
201905,대전광역시,중구,태평1동,건축관련업,60875354
201905,대전광역시,중구,태평1동,레저/스포츠,2783088
201905,대전광역시,중구,태평1동,미용,57700875
201905,대전광역시,중구,태평1동,소매,674331090
201905,대전광역시,중구,태평1동,신변잡화,43510227
201905,대전광역시,중구,태평1동,용역서비스,31572205
201905,대전광역시,중구,태평1동,유아교육기관,45596989
201905,대전광역시,중구,태평1동,유흥,82613467
201905,대전광역시,중구,태평1동,음식료품,429142490
201905,대전광역시,중구,태평1동,의료기관/제약,473445753
201905,대전광역시,중구,태평1동,의류,80765709
201905,대전광역시,중구,태평1동,일반음식점,1430464082
201905,대전광역시,중구,태평1동,자동차정비/유지,154698298
201905,대전광역시,중구,태평1동,주방용품,83404656
201905,대전광역시,중구,태평1동,학원,42019683
201905,대전광역시,중구,태평1동,휴게음식점,126011027
201905,대전광역시,중구,태평2동,레저/스포츠,35108138
201905,대전광역시,중구,태평2동,미용,265588038
201905,대전광역시,중구,태평2동,소매,860680431
201905,대전광역시,중구,태평2동,신변잡화,73090237
201905,대전광역시,중구,태평2동,용역서비스,3952621
201905,대전광역시,중구,태평2동,유아교육기관,77551896
201905,대전광역시,중구,태평2동,유흥,125848489
201905,대전광역시,중구,태평2동,음식료품,44008553
201905,대전광역시,중구,태평2동,의료기관/제약,179552193
201905,대전광역시,중구,태평2동,의류,56477409
201905,대전광역시,중구,태평2동,일반음식점,1471513577
201905,대전광역시,중구,태평2동,자동차정비/유지,20127912
201905,대전광역시,중구,태평2동,학원,21517033
201905,대전광역시,중구,태평2동,휴게음식점,370425356
201905,대전광역시,중구,유천1동,레저/스포츠,24846100
201905,대전광역시,중구,유천1동,미용,101207777
201905,대전광역시,중구,유천1동,소매,283907438
201905,대전광역시,중구,유천1동,숙박,158808174
201905,대전광역시,중구,유천1동,유흥,293092368
201905,대전광역시,중구,유천1동,음식료품,25066265
201905,대전광역시,중구,유천1동,의료기관/제약,337209807
201905,대전광역시,중구,유천1동,의류,135491110
201905,대전광역시,중구,유천1동,일반음식점,1097979304
201905,대전광역시,중구,유천1동,자동차정비/유지,2216423
201905,대전광역시,중구,유천1동,학원,53482283
201905,대전광역시,중구,유천1동,휴게음식점,348105091
201905,대전광역시,중구,유천2동,건축관련업,27121406
201905,대전광역시,중구,유천2동,레저/스포츠,6693663
201905,대전광역시,중구,유천2동,문화/취미,57864151
201905,대전광역시,중구,유천2동,미용,57358068
201905,대전광역시,중구,유천2동,소매,661084136
201905,대전광역시,중구,유천2동,숙박,3295082
201905,대전광역시,중구,유천2동,유아교육기관,187239708
201905,대전광역시,중구,유천2동,유흥,18728773
201905,대전광역시,중구,유천2동,음식료품,296773108
201905,대전광역시,중구,유천2동,의료기관/제약,1084113547
201905,대전광역시,중구,유천2동,의류,60626553
201905,대전광역시,중구,유천2동,일반음식점,2473265539
201905,대전광역시,중구,유천2동,자동차정비/유지,104071026
201905,대전광역시,중구,유천2동,학원,5400684
201905,대전광역시,중구,유천2동,휴게음식점,206671397
201905,대전광역시,중구,문화1동,가구,688634450
201905,대전광역시,중구,문화1동,대형유통,11943600228
201905,대전광역시,중구,문화1동,문화/취미,6508895
201905,대전광역시,중구,문화1동,미용,79687789
201905,대전광역시,중구,문화1동,소매,1214054107
201905,대전광역시,중구,문화1동,숙박,20871315
201905,대전광역시,중구,문화1동,유아교육기관,25651400
201905,대전광역시,중구,문화1동,유흥,16290708
201905,대전광역시,중구,문화1동,음식료품,129559889
201905,대전광역시,중구,문화1동,의료기관/제약,2021975400
201905,대전광역시,중구,문화1동,의류,25100989
201905,대전광역시,중구,문화1동,일반음식점,1787916131
201905,대전광역시,중구,문화1동,자동차정비/유지,55123840
201905,대전광역시,중구,문화1동,학원,162919638
201905,대전광역시,중구,문화1동,휴게음식점,355102117
201905,대전광역시,중구,문화2동,건축관련업,43605615
201905,대전광역시,중구,문화2동,미용,25277564
201905,대전광역시,중구,문화2동,소매,591629882
201905,대전광역시,중구,문화2동,용역서비스,2444197
201905,대전광역시,중구,문화2동,유아교육기관,43944277
201905,대전광역시,중구,문화2동,음식료품,122837552
201905,대전광역시,중구,문화2동,의료기관/제약,213518503
201905,대전광역시,중구,문화2동,의류,1462839
201905,대전광역시,중구,문화2동,일반음식점,816242704
201905,대전광역시,중구,문화2동,자동차정비/유지,126177258
201905,대전광역시,중구,문화2동,학원,74545688
201905,대전광역시,중구,문화2동,휴게음식점,50124403
201905,대전광역시,중구,산성동,건축관련업,114650677
201905,대전광역시,중구,산성동,레저/스포츠,2205341
201905,대전광역시,중구,산성동,미용,52492281
201905,대전광역시,중구,산성동,소매,303490864
201905,대전광역시,중구,산성동,숙박,31835220
201905,대전광역시,중구,산성동,유아교육기관,145377464
201905,대전광역시,중구,산성동,유흥,39962104
201905,대전광역시,중구,산성동,음식료품,185483288
201905,대전광역시,중구,산성동,의료기관/제약,663015409
201905,대전광역시,중구,산성동,의류,6346357
201905,대전광역시,중구,산성동,일반음식점,2186067215
201905,대전광역시,중구,산성동,자동차정비/유지,397884833
201905,대전광역시,중구,산성동,주유,2223151767
201905,대전광역시,중구,산성동,휴게음식점,95902178
201905,대전광역시,서구,복수동,레저/스포츠,2428461
201905,대전광역시,서구,복수동,문화/취미,87779210
201905,대전광역시,서구,복수동,미용,161730927
201905,대전광역시,서구,복수동,소매,1831770340
201905,대전광역시,서구,복수동,용역서비스,23815390
201905,대전광역시,서구,복수동,유아교육기관,181336635
201905,대전광역시,서구,복수동,유흥,72820572
201905,대전광역시,서구,복수동,음식료품,108028449
201905,대전광역시,서구,복수동,의료기관/제약,205225240
201905,대전광역시,서구,복수동,의류,10653606
201905,대전광역시,서구,복수동,일반음식점,2141558689
201905,대전광역시,서구,복수동,자동차정비/유지,25666176
201905,대전광역시,서구,복수동,학습자재,6210417
201905,대전광역시,서구,복수동,학원,144780434
201905,대전광역시,서구,복수동,휴게음식점,490689050
201905,대전광역시,서구,도마1동,건축관련업,100894301
201905,대전광역시,서구,도마1동,기타제조/도매,28009305
201905,대전광역시,서구,도마1동,레저/스포츠,522885917
201905,대전광역시,서구,도마1동,미용,190338414
201905,대전광역시,서구,도마1동,소매,1077048988
201905,대전광역시,서구,도마1동,숙박,77235000
201905,대전광역시,서구,도마1동,신변잡화,623873278
201905,대전광역시,서구,도마1동,용역서비스,3453926
201905,대전광역시,서구,도마1동,유아교육기관,79761670
201905,대전광역시,서구,도마1동,유흥,27542748
201905,대전광역시,서구,도마1동,음식료품,1129126997
201905,대전광역시,서구,도마1동,의료기관/제약,1423157791
201905,대전광역시,서구,도마1동,의류,1217099841
201905,대전광역시,서구,도마1동,일반음식점,2190715490
201905,대전광역시,서구,도마1동,자동차정비/유지,539236032
201905,대전광역시,서구,도마1동,주방용품,10169687
201905,대전광역시,서구,도마1동,직물/침구류,24587517
201905,대전광역시,서구,도마1동,휴게음식점,268975324
201905,대전광역시,서구,도마2동,레저/스포츠,39642939
201905,대전광역시,서구,도마2동,문화/취미,251889807
201905,대전광역시,서구,도마2동,미용,234846099
201905,대전광역시,서구,도마2동,소매,1134369199
201905,대전광역시,서구,도마2동,신변잡화,52662945
201905,대전광역시,서구,도마2동,용역서비스,77915493
201905,대전광역시,서구,도마2동,유아교육기관,83972873
201905,대전광역시,서구,도마2동,유흥,18669668
201905,대전광역시,서구,도마2동,음식료품,162335545
201905,대전광역시,서구,도마2동,의료기관/제약,552956052
201905,대전광역시,서구,도마2동,의류,1544108
201905,대전광역시,서구,도마2동,일반음식점,2445507776
201905,대전광역시,서구,도마2동,자동차정비/유지,46941922
201905,대전광역시,서구,도마2동,주유,505030274
201905,대전광역시,서구,도마2동,학원,2585827
201905,대전광역시,서구,도마2동,휴게음식점,213224162
201905,대전광역시,서구,정림동,가구,7373300
201905,대전광역시,서구,정림동,문화/취미,26370999
201905,대전광역시,서구,정림동,미용,103366721
